,Matthews,AUC,Accuracy,F1,ActionAccuracy,ThingAccuracy,language_name
0,0.3756544863006384,0.7612171071824495,0.6988155668358713,0.5858585858585859,0.6666666666666666,0.7309644670050761,Telugu
1,0.33465021000409845,0.7380243888208181,0.6784234786160219,0.5725490196078431,0.8390804597701149,0.5177664974619289,Telugu
2,0.2922069759604243,0.7047960791178015,0.6561934768656281,0.5365853658536585,0.632183908045977,0.6802030456852792,Telugu
3,0.2822055465687381,0.6501837913530545,0.6477624132096389,0.5208333333333333,0.5747126436781609,0.7208121827411168,Telugu
4,0.292056517576538,0.7107765913997316,0.6469455627516192,0.5113636363636364,0.5172413793103449,0.7766497461928934,Telugu
5,0.32213644614634085,0.7101056070949296,0.6648579263667658,0.5384615384615384,0.5632183908045977,0.766497461928934,Telugu
6,0.32213644614634085,0.7117101347803255,0.6648579263667658,0.5384615384615384,0.5632183908045977,0.766497461928934,Telugu
7,0.36837462894159123,0.7055837563451777,0.66964233619231,0.5324675324675324,0.47126436781609193,0.868020304568528,Telugu
8,0.3369737476367706,0.7543396669012432,0.6810051606849636,0.5748987854251013,0.8160919540229885,0.5459183673469388,Telugu
9,0.299028049773205,0.6541168191414496,0.6316267886464931,0.46575342465753433,0.39080459770114945,0.8724489795918368,Telugu
