,Matthews,AUC,Accuracy,F1,ActionAccuracy,ThingAccuracy,language_name
0,0.33369447464546514,0.7494791666666666,0.6791666666666667,0.553191489361702,0.65,0.7083333333333334,Wai Wai
1,0.46118591196957903,0.7354166666666667,0.7270833333333333,0.6153846153846154,0.6,0.8541666666666666,Wai Wai
2,0.7126868040171328,0.9083333333333333,0.8770833333333333,0.7999999999999999,0.9,0.8541666666666666,Wai Wai
3,0.4935819976516537,0.8083333333333333,0.75625,0.6511627906976744,0.7,0.8125,Wai Wai
4,0.447213595499958,0.7541666666666667,0.7125,0.5945945945945946,0.55,0.875,Wai Wai
5,0.4068187799952688,0.7380208333333333,0.70625,0.5853658536585366,0.6,0.8125,Wai Wai
6,0.37267799624996495,0.6270833333333333,0.6770833333333333,0.5405405405405405,0.5,0.8541666666666666,Wai Wai
7,0.7488982240239953,0.8937499999999999,0.86875,0.8205128205128205,0.8,0.9375,Wai Wai
8,0.525577032857493,0.7882472137791287,0.7299898682877406,0.6285714285714286,0.5238095238095238,0.9361702127659575,Wai Wai
9,0.4766765502974867,0.7730496453900708,0.7350557244174265,0.6341463414634146,0.6190476190476191,0.851063829787234,Wai Wai
