,Matthews,AUC,Accuracy,F1,ActionAccuracy,ThingAccuracy,language_name
0,0.4896514216231474,0.8448275862068966,0.7510775862068966,0.6557377049180328,0.6896551724137931,0.8125,Romanian
1,0.4071076112563571,0.7541852678571429,0.7209821428571428,0.6111111111111112,0.7857142857142857,0.65625,Romanian
2,0.3367175148507369,0.7254464285714286,0.6785714285714286,0.5714285714285714,0.8571428571428571,0.5,Romanian
3,0.4845618330698645,0.8225446428571428,0.7622767857142857,0.6571428571428571,0.8214285714285714,0.703125,Romanian
4,0.2948610303361303,0.7098214285714286,0.6595982142857143,0.5428571428571429,0.6785714285714286,0.640625,Romanian
5,0.6008110045842222,0.9079241071428572,0.8169642857142857,0.73015873015873,0.8214285714285714,0.8125,Romanian
6,0.25464198535318106,0.6863711001642037,0.6343732895457033,0.5151515151515151,0.5862068965517241,0.6825396825396826,Romanian
7,0.44549381958937373,0.8314176245210728,0.7350848385331143,0.6363636363636365,0.7241379310344828,0.746031746031746,Romanian
8,0.4001719858582021,0.7520525451559934,0.7101806239737274,0.611764705882353,0.896551724137931,0.5238095238095238,Romanian
9,0.40145072111235464,0.7602627257799672,0.7085385878489326,0.6031746031746031,0.6551724137931034,0.7619047619047619,Romanian
