,Matthews,AUC,Accuracy,F1,ActionAccuracy,ThingAccuracy,language_name
0,0.5986937590711175,0.897677793904209,0.7993468795355587,0.7307692307692306,0.7307692307692307,0.8679245283018868,Khamuang (Chiang Mai variety)
1,0.6508633811396939,0.9325108853410741,0.8381712626995645,0.7719298245614036,0.8461538461538461,0.8301886792452831,Khamuang (Chiang Mai variety)
2,0.7372097807744857,0.9363905325443788,0.8846153846153846,0.8275862068965517,0.9230769230769231,0.8461538461538461,Khamuang (Chiang Mai variety)
3,0.7058865787567897,0.9097633136094675,0.8269230769230769,0.7826086956521738,0.6923076923076923,0.9615384615384616,Khamuang (Chiang Mai variety)
4,0.6163131486778467,0.8801775147928994,0.7980769230769231,0.7346938775510203,0.6923076923076923,0.9038461538461539,Khamuang (Chiang Mai variety)
5,0.6377741024615096,0.8779585798816567,0.8269230769230769,0.7636363636363636,0.8076923076923077,0.8461538461538461,Khamuang (Chiang Mai variety)
6,0.7355995645509784,0.9142011834319527,0.8557692307692308,0.8163265306122449,0.7692307692307693,0.9423076923076923,Khamuang (Chiang Mai variety)
7,0.4954336943068623,0.8513313609467456,0.7596153846153846,0.6779661016949152,0.7692307692307693,0.75,Khamuang (Chiang Mai variety)
8,0.621622951908649,0.8838757396449705,0.8076923076923077,0.7450980392156863,0.7307692307692307,0.8846153846153846,Khamuang (Chiang Mai variety)
9,0.5627997626519878,0.8949704142011834,0.7980769230769231,0.7164179104477613,0.9230769230769231,0.6730769230769231,Khamuang (Chiang Mai variety)
