,Matthews,AUC,Accuracy,F1,ActionAccuracy,ThingAccuracy,language_name
0,0.2427520781138061,0.6297619047619047,0.6178571428571429,0.4736842105263158,0.45,0.7857142857142857,Langja Buyang
1,0.2650641069350895,0.6333333333333333,0.638095238095238,0.5517241379310345,0.8,0.47619047619047616,Langja Buyang
2,0.3408065618777692,0.6986062717770034,0.6753774680603949,0.5777777777777778,0.6190476190476191,0.7317073170731707,Langja Buyang
3,0.42392566782810687,0.6672473867595818,0.7119628339140535,0.6190476190476191,0.6190476190476191,0.8048780487804879,Langja Buyang
4,0.09362636034398221,0.4274390243902439,0.5353658536585366,0.5,0.9,0.17073170731707318,Langja Buyang
5,-0.011451215811497927,0.4042682926829268,0.49390243902439024,0.39215686274509803,0.5,0.4878048780487805,Langja Buyang
6,0.3690040062649272,0.7195121951219512,0.6932926829268293,0.6071428571428571,0.85,0.5365853658536586,Langja Buyang
7,0.19810603353891412,0.5841463414634146,0.6054878048780488,0.5098039215686274,0.65,0.5609756097560976,Langja Buyang
8,0.0,0.40609756097560973,0.5,0.0,0.0,1.0,Langja Buyang
9,0.35973659291850474,0.7140243902439024,0.677439024390244,0.5641025641025641,0.55,0.8048780487804879,Langja Buyang
